taxid,parent,taxonomic_rank,scientific_name
391199,135218,genus,Paraconger
89590,31092,genus,Myomyrus
709361,102245,species,Boulengerula cf. boulengeri BMNH 2005.1352
8339,30363,family,Sirenidae
46661,182222,genus,Muraena
55543,1579279,genus,Platysternon
1232744,46661,species,Muraena lentiginosa
210591,189494,genus,Scuticaria
9302,9300,species,Sminthopsis macroura
202082,63724,species,Lepidurus apus
1294636,1294634,family,Alligatoridae
260994,264006,genus,Geotrypetes
135584,8290,species,Polypterus delhezi
54917,54916,genus,Ophichthus
143312,68510,suborder,Alepisauroidei
37888,9342,genus,Isoodon
87099,87098,genus,Stemonidium
2643169,189486,no rank,unclassified Gorgasia
1267414,177246,species,Upogebia pusilla
41003,6738,superfamily,Hippoidea
764552,8290,species,Polypterus mokelembembe
33373,7524,suborder,Sternorrhyncha
862904,862903,species,Squaliolus aliae
90761,9300,species,Sminthopsis leucopus
764558,8290,species,Polypterus weeksii
29082,29081,species,Macroscelides proboscideus
55544,55543,species,Platysternon megacephalum
27688,8290,species,Polypterus retropinnis
1331676,8314,subfamily,Salamandrininae
7942,135217,genus,Conger
948953,948950,suborder,Folivora
90772,9300,species,Sminthopsis butleri
90757,9300,species,Sminthopsis bindi
27687,27686,species,Erpetoichthys calabaricus
9371,9370,species,Echinops telfairi
391183,54916,genus,Brachysomophis
339868,1331674,genus,Lissotriton
30662,38610,family,Notoryctidae
305978,1331676,genus,Salamandrina
8320,1331674,genus,Taricha
91728,31092,genus,Mormyrops
9282,9277,genus,Antechinus
385255,1329930,subfamily,Eublepharinae
9331,38609,family,Petauridae
1579283,1579336,superfamily,Chelydroidea
69935,31092,genus,Pollimyrus
385652,1331674,genus,Echinotriton
319751,54917,species,Ophichthus zophochir
217954,202082,subspecies,Lepidurus apus lubbocki
182434,54916,genus,Myrichthys
8012,41711,family,Osmeridae
35033,1329950,infraorder,Scinciformata
42634,31092,genus,Brienomyrus
38776,9292,species,Phascogale calura
1329911,1329912,clade,Toxicofera
1292457,53271,species,Sphaerodactylus guanajae
65606,9282,species,Antechinus leo
31090,1489345,family,Hiodontidae
312723,71028,species,Phyllodactylus wirshingi
112156,89590,species,Myomyrus macrops
112151,112150,species,Isichthys henryi
320579,264019,species,Siphonops annulatus
709357,102245,species,Boulengerula cf. uluguruensis BMNH 2002.932
194408,194407,species,Rhinatrema bivittatum
43453,8446,genus,Caecilia
9301,9300,species,Sminthopsis crassicaudata
709365,102245,species,Boulengerula cf. uluguruensis KBM 003
113544,113543,species,Arapaima gigas
556244,182430,species,Hoplunnis punctata
195335,7822,species,Sphyrna zygaena
473369,473368,species,Halosauropsis macrochir
37737,9343,species,Perameles gunnii
189508,54917,species,Ophichthus evermanni
2624095,190108,no rank,unclassified Muraenichthys
75753,9300,species,Sminthopsis aitkeni
698026,8332,subfamily,Hemidactyliinae
2645614,63724,no rank,unclassified Lepidurus
130262,1489795,subfamily,Lepidogalaxiidae
120735,9343,species,Perameles bougainville
504568,8015,subfamily,Salmoninae
38631,38630,genus,Tarsipes
90763,90761,subspecies,Sminthopsis leucopus leucopus
54908,121282,genus,Albula
9269,126287,genus,Marmosa
8033,504568,genus,Salvelinus
29135,9774,family,Dugongidae
49895,8290,species,Polypterus ornatipinnis
401533,1329929,genus,Pristurus
7909,124131,genus,Scaphirhynchus
2621817,261509,no rank,unclassified Dibamus
2624272,556253,no rank,unclassified Leptocephalus
30658,38609,family,Burramyidae
709359,102245,species,Boulengerula cf. boulengeri BMNH 2005.1343
332784,181846,species,Hogna crispipes
7844,7850,subfamily,Lamninae
41084,7041,suborder,Polyphaga
2510002,6961,suborder,Epiprocta
134613,41705,order,Argentiniformes
543901,43453,species,Caecilia volcani
28736,28735,genus,Elephantulus
9811,9810,family,Procaviidae
8342,41666,order,Anura
391191,118158,genus,Derichthys
611294,71028,species,Phyllodactylus unctus
7892,7890,species,Neoceratodus forsteri
2819854,28735,genus,Galegeeska
38620,38619,species,Lutreolina crassicaudata
9283,9282,species,Antechinus stuartii
189512,189511,species,Xyrias revulsus
391192,391191,species,Derichthys serpentinus
8447,1277735,genus,Grandisonia
1405575,1405574,species,Protanguilla palau
862653,335011,species,Etmopterus brachyurus
96738,385255,genus,Goniurosaurus
913737,54917,species,Ophichthus asakusae
96841,29979,clade,Flabellifera
57987,57986,species,Mitsukurina owstoni
118143,7933,family,Moringuidae
42718,9269,subgenus,Micoureus
30378,8445,family,Scolecomorphidae
1330539,8560,superfamily,Pygopoidea
170816,117914,genus,Dalatias
9290,9277,genus,Parantechinus
312724,312723,subspecies,Phyllodactylus wirshingi wirshingi
339873,1331674,genus,Ichthyosaura
436492,436491,clade,Coelurosauria
1489799,134613,family,Bathylagidae
9335,38609,family,Phalangeridae
38622,9335,genus,Phalanger
282425,186634,subcohort,Clupei
8536,35033,family,Xantusiidae
190107,135219,species,Ariosoma anago
130264,51241,family,Galaxiidae
1329928,1330539,family,Carphodactylidae
213850,1331674,genus,Neurergus
36184,504569,genus,Thymallus
52168,1329929,genus,Teratoscincus
7934,7933,family,Anguillidae
34912,1579283,family,Kinosternidae
34907,1579275,family,Trionychidae
1232748,143897,genus,Halosaurus
102246,102245,species,Boulengerula taitana
9787,314145,order,Perissodactyla
3370506,9343,species,Perameles notina
114228,9335,genus,Spilocuscus
9803,9787,family,Rhinocerotidae
745257,9389,subfamily,Chrysochlorinae
650640,194407,species,Rhinatrema nigrum
42636,42634,species,Brienomyrus brachyistius
765186,765185,species,Harriotta raleighana
2620981,335011,no rank,unclassified Etmopterus
91712,42653,species,Petrocephalus soudanensis
7810,7806,species,Carcharhinus porosus
170197,134613,family,Microstomatidae
1292455,53271,species,Sphaerodactylus leonardovaldesi
9304,9277,genus,Sarcophilus
55111,143896,family,Notacanthidae
556254,2624272,species,Leptocephalus sp. 'type II larva'
320334,46661,species,Muraena augusti
58776,63729,genus,Triops
186628,186626,superorder,Characiphysae
112161,31091,genus,Xenomystus
473867,151030,species,Rhynchocyon cirnei
32550,9277,genus,Neophascogale
329146,8460,family,Podocnemididae
426091,182222,genus,Enchelycore
38627,38611,family,Peroryctidae
61083,30955,genus,Plecoglossus
9806,9803,genus,Ceratotherium
385654,385652,species,Echinotriton chinhaiensis
269181,8332,subfamily,Plethodontinae
44503,8461,genus,Platemys
175812,9335,genus,Wyulda
134615,1489486,family,Alepocephalidae
7930,7925,family,Megalopidae
9817,9816,genus,Orycteropus
9259,9255,family,Tachyglossidae
113276,28736,species,Elephantulus intufi
7819,7818,species,Galeocerdo cuvier
298115,660274,genus,Phyllopezus
8456,8455,species,Typhlonectes natans
314146,1437010,superorder,Euarchontoglires
105688,176112,genus,Micropotamogale
9273,38608,family,Thylacinidae
391211,189924,species,Uroconger syringinus
293957,52168,species,Teratoscincus keyserlingii
90760,9300,species,Sminthopsis hirtipes
443630,134615,genus,Bathyprion
195321,117841,species,Plesiobatis daviesi
126288,126287,genus,Gracilinanus
30312,8342,family,Bombinatoridae
189483,189482,genus,Dysomma
9338,38609,family,Vombatidae
7792,7791,species,Heterodontus francisci
75939,75938,species,Dallia pectoralis
182418,182221,genus,Myrophis
227458,34907,genus,Rafetus
88212,38622,species,Phalanger lullulae
170204,134613,family,Opisthoproctidae
204969,34907,genus,Pelodiscus
486473,269181,genus,Speleomantes
1232749,1232748,species,Halosaurus carinicauda
6962,2510002,infraorder,Anisoptera
70899,6962,superfamily,Cavilabiata
107967,698026,genus,Nototriton
96822,96841,family,Sphaeromatidae
121402,54908,species,Albula glossodonta
7845,7844,genus,Isurus
41088,41084,infraorder,Cucujiformia
311552,1330539,family,Diplodactylidae
269188,698026,genus,Stereochilus
95119,311552,genus,Oedura
107969,698026,genus,Oedipina
6964,70899,family,Libellulidae
95111,311552,genus,Diplodactylus
319944,182418,species,Myrophis vafer
176107,745257,genus,Chrysospalax
126289,126288,species,Gracilinanus microtarsus
9291,9290,species,Parantechinus apicalis
9336,9335,genus,Trichosurus
9788,9787,family,Equidae
71026,311552,genus,Strophurus
44519,329146,genus,Erymnochelys
443631,443630,species,Bathyprion danae
443643,134615,genus,Narcetes
95123,311552,genus,Rhynchoedura
95120,95119,species,Oedura tryoni
385256,8561,subfamily,Gekkoninae
420425,260981,species,Schistometopum thomense
443634,1489486,family,Leptochilichthyidae
369510,58776,species,Triops mauritanicus
44488,44487,genus,Carettochelys
264013,264006,genus,Gymnopis
113271,28735,genus,Petrodromus
186619,7911,subfamily,Polyodontinae
86968,7942,species,Conger japonicus
8449,1277735,genus,Hypogeophis
221561,385256,genus,Hemiphyllodactylus
121283,54907,subfamily,Pterothrissinae
113278,28736,species,Elephantulus rupestris
92650,9342,genus,Macrotis
13615,126287,genus,Monodelphis
38612,38609,family,Acrobatidae
221573,71028,species,Phyllodactylus xanti
32552,9277,genus,Ningaui
65619,38609,family,Potoroidae
311468,113546,species,Papyrocranus congoensis
186627,186626,superorder,Cypriniphysae
130260,41711,family,Retropinnidae
42721,126287,genus,Marmosops
9266,126287,genus,Didelphis
38632,38631,species,Tarsipes rostratus
32553,32552,species,Ningaui ridei
9294,9277,genus,Phascolosorex
418659,9288,species,Murexia naso
237659,2623089,species,Rhynchocyon sp. CJD-2003
105689,105688,species,Micropotamogale lamottei
33554,314145,order,Carnivora
483427,28736,species,Elephantulus fuscus
2747332,9269,subgenus,Stegomarmosa
182234,41711,family,Salangidae
862820,2620981,species,"Etmopterus sp. B Last & Stevens, 1994"
8310,30367,family,Amphiumidae
27772,504567,genus,Coregonus
32544,32543,species,Dasyuroides byrnei
113540,27726,species,Scleropages formosus
202836,385256,genus,Chondrodactylus
43567,30367,family,Rhyacotritonidae
1331677,1331674,genus,Laotriton
8315,1331674,genus,Notophthalmus
182421,135219,species,Ariosoma balearicum
401527,385256,genus,Cryptactites
9775,9774,family,Trichechidae
189925,189924,species,Uroconger lepturus
391224,55111,genus,Polyacanthonotus
91500,91499,species,Chironectes minimus
650642,2638104,species,Microcaecilia sp. PZ-2009
876648,182222,genus,Gymnomuraena
194544,58776,species,Triops cancriformis
92648,9342,genus,Chaeropus
185452,745257,genus,Chrysochloris
57989,57988,species,Odontaspis ferox
121281,182222,genus,Gymnothorax
170205,170204,genus,Opisthoproctus
43506,8342,family,Leiopelmatidae
948952,948950,suborder,Vermilingua
189928,189927,species,Parabathymyrus macrophthalmus
483428,2819854,species,Galegeeska revoilii
222862,9803,genus,Coelodonta
8473,1579283,family,Chelydridae
27791,1579336,superfamily,Chelonioidea
189497,182222,genus,Echidna
1292459,53271,species,Sphaerodactylus dunni
9307,38609,family,Macropodidae
556234,189494,genus,Anarchias
43045,269181,genus,Desmognathus
427908,96738,species,Goniurosaurus luii
143303,123352,order,Ateleopodiformes
66056,35033,family,Scincidae
2638488,556234,no rank,unclassified Anarchias
90756,9300,species,Sminthopsis archeri
186633,32519,clade,Anotophysi
6752,6692,infraorder,Brachyura
2734676,177237,species,Neotrypaea japonica
556235,2638488,species,Anarchias sp. Ansp
1273159,66056,subfamily,Sphenomorphinae
30659,38606,family,Caenolestidae
904230,227458,species,Rafetus swinhoei
69267,9307,genus,Dorcopsis
52101,43045,species,Desmognathus imitator
90758,9300,species,Sminthopsis douglasi
34897,9296,species,Planigale novaeguineae
126294,2747332,species,Marmosa lepida
32559,9298,species,Pseudantechinus woolleyae
8041,504568,genus,Hucho
8476,8486,family,Emydidae
90765,9300,species,Sminthopsis ooldea
296138,121281,species,Gymnothorax unicolor
1292408,2645614,species,Lepidurus sp. TCM-2013
7901,124130,genus,Acipenser
221557,385256,genus,Cnemaspis
8448,8447,species,Grandisonia alternans
55781,55780,genus,Myrmecobius
1232747,391215,species,Venefica procera
13396,7844,genus,Carcharodon
30373,1331674,genus,Euproctus
137521,182234,genus,Salangichthys
356194,102245,species,Boulengerula uluguruensis
43046,43045,species,Desmognathus apalachicolae
57549,269181,genus,Ensatina
9256,9255,family,Ornithorhynchidae
89631,9803,genus,Dicerorhinus
7848,7844,genus,Lamna
43481,2636744,species,Epicrionops sp.
1369863,1273159,genus,Tytthoscincus
745258,9389,subfamily,Amblysominae
222863,222862,species,Coelodonta antiquitatis
8477,8476,genus,Chrysemys
95112,95111,species,Diplodactylus vittatus
2645020,8290,no rank,unclassified Polypterus
492041,134615,genus,Herwigia
203680,13615,species,Monodelphis brevicaudata
8568,660274,genus,Tarentola
2747333,9269,subgenus,Exulomarmosa
269187,698026,genus,Hemidactylium
9392,314146,order,Scandentia
189495,189494,genus,Uropterygius
220784,1273159,genus,Hemiergis
155318,1273159,genus,Scincella
1351706,1273159,genus,Insulasaurus
8452,8451,genus,Ichthyophis
8479,8477,species,Chrysemys picta
8487,8486,family,Testudinidae
2035134,91728,subgenus,Mormyrops
7849,7848,species,Lamna nasus
161717,34907,genus,Palea
1156453,54916,genus,Callechelys
596260,596259,species,Pseudochirulus herbertensis
9776,9775,genus,Trichechus
33377,33373,superfamily,Aleyrodoidea
175809,38622,species,Phalanger vestitus
476475,385256,genus,Geckolepis
90759,9300,species,Sminthopsis granulipes
505324,48439,genus,Sigmops
9799,9787,family,Tapiridae
30364,8293,superfamily,Cryptobranchoidea
586818,189497,species,Echidna nebulosa
102174,52168,species,Teratoscincus roborowskii
391220,210591,species,Scuticaria tigrina
189510,189509,species,Pisodonophis cancrivorus
91501,126287,genus,Thylamys
293817,9335,genus,Strigocuscus
221577,53271,species,Sphaerodactylus roosevelti
57555,486473,species,Speleomantes italicus
913736,190108,species,Muraenichthys gymnopterus
6694,6692,infraorder,Caridea
95121,311552,genus,Rhacodactylus
288659,288658,genus,Thalassina
74919,8487,genus,Indotestudo
136853,1273159,genus,Eulamprus
328320,8486,family,Geoemydidae
43507,43506,genus,Leiopelma
1114971,288659,species,Thalassina kelanang
37698,37888,species,Isoodon macrourus
948951,9348,order,Cingulata
170194,134613,family,Argentinidae
999349,1351706,species,Insulasaurus wrighti
9362,314145,order,Eulipotyphla
464325,177245,genus,Austinogebia
405197,1273159,genus,Coggeria
9274,9273,genus,Thylacinus
405198,405197,species,Coggeria naufragus
866635,91501,no rank,Thylamys pusillus species complex
89572,130260,genus,Retropinna
7847,7845,species,Isurus paucus
6668,77658,genus,Daphnia
638667,96822,genus,Caecosphaeroma
42648,42647,species,Gymnarchus niloticus
68507,123351,subfamily,Chauliodontinae
13084,385256,genus,Heteronotia
1182014,426091,species,Enchelycore nigricans
121284,121283,genus,Pterothrissus
356292,30378,genus,Crotaphatrema
62066,504568,genus,Brachymystax
143629,385256,genus,Paroedura
161718,161717,species,Palea steindachneri
9280,9278,species,Dasyurus hallucatus
1294637,1294636,subfamily,Caimaninae
1156102,426091,species,Enchelycore bayeri
118230,43507,species,Leiopelma archeyi
42716,9266,species,Didelphis albiventris
44495,44494,species,Chelus fimbriata
391221,182222,genus,Rhinomuraena
8344,30312,genus,Bombina
1273158,66056,subfamily,Scincinae
460142,143629,species,Paroedura oviceps
9257,9256,genus,Ornithorhynchus
30376,30373,species,Euproctus platycephalus
91721,91720,species,Heterotis niloticus
492033,134615,genus,Bajacalifornia
91496,2747333,species,Marmosa robinsoni
35526,6668,species,Daphnia middendorffiana
91974,1489802,genus,Diplophos
36185,36184,species,Thymallus thymallus
65620,65619,genus,Bettongia
356193,8344,species,Bombina microdeladigitora
1329972,35033,superfamily,Cordyloidea
8324,339868,species,Lissotriton vulgaris
877556,30312,genus,Barbourula
95122,95121,species,Rhacodactylus leachianus
246115,204969,species,Pelodiscus axenaria
1489830,68510,suborder,Aulopoidei
87100,87099,species,Stemonidium hypomelas
948954,948952,family,Cyclopedidae
211868,1273158,genus,Proscelotes
8565,385256,genus,Gekko
204903,136853,species,Eulamprus quoyii
191873,866635,species,Thylamys pusillus
8343,8342,family,Alytidae
9359,948951,family,Dasypodidae
52170,1330539,family,Pygopodidae
576730,177236,genus,Corallianassa
8348,8344,species,Bombina variegata
443644,443643,species,Narcetes erimelas
220791,1273159,genus,Prasinohaema
38597,65619,genus,Aepyprymnus
9281,9278,species,Dasyurus maculatus
52099,43045,species,Desmognathus conanti
312725,71028,species,Phyllodactylus hispaniolae
7852,7851,species,Alopias vulpinus
182235,182234,genus,Neosalanx
43043,698026,genus,Eurycea
37890,37889,genus,Pseudochirops
166053,30367,family,Proteidae
90770,9300,species,Sminthopsis youngsoni
356212,8452,species,Ichthyophis cf. peninsularis MW 375
118150,182222,genus,Strophidon
71528,41088,superfamily,Chrysomeloidea
155316,1273158,genus,Scincus
109777,58776,species,Triops granarius
175813,175812,species,Wyulda squamicaudata
2634485,8452,no rank,unclassified Ichthyophis
269193,698026,genus,Thorius
178880,7909,species,Scaphirhynchus cf. albus
27795,1273159,genus,Gnypetoscincus
155317,155316,species,Scincus scincus
2200833,1273158,genus,Flexiseps
57542,698026,genus,Batrachoseps
59296,59295,species,Stenodus leucichthys
479705,9298,species,Pseudantechinus bilarni
255064,42721,species,Marmosops pinheiroi
286008,8487,genus,Malacochersus
8311,8310,genus,Amphiuma
9332,37889,genus,Pseudocheirus
55117,55116,species,Eurypharynx pelecanoides
401536,385256,genus,Homopholis
182230,8012,subfamily,Osmerinae
260999,30378,genus,Scolecomorphus
57540,269181,genus,Aneides
385659,1331677,species,Laotriton laoensis
8569,8568,species,Tarentola mauritanica
55541,34907,genus,Lissemys
288651,1792267,superfamily,Glypheoidea
38628,38627,genus,Microperoryctes
65625,9307,genus,Onychogalea
34915,1294636,subfamily,Alligatorinae
